,Model_ID,Dataset,TOD,DOW,Lambda,Max_OnBoardTime_minute,Actual_Mean_OnBoardTime_minute,Actual_Min_OnBoardTime_minute,Actual_Max_OnBoardTime_minute,Median_Predicted_speed_mph,Over_Predicted_Speed_count,Under_Predicted_Speed_count,Sparsity,Avg_Count_Redunt,RMSE,Pearson_r,R_Squared,Min_Diff_sec,Max_Diff_sec,Mean_Diff_sec,Min_Abs_Diff_sec,Max_Abs_Diff_sec,Mean_Abs_Diff_sec,Number of Traces,Avg_Trace_length_m
29,8.0,Test,af,tue,788797.9045698792,15.0,7.875555555555556,1.6,14.5,10.625574189459677,0.0,0.0,Sparse,1.7570621468926553,49.49908908322702,0.9790763185215529,0.9585904374897172,-113.67940312058681,116.83211363243356,-11.262256647983827,116.83211363243356,116.83211363243356,38.69289029831702,96.0,1983.24
30,8.0,Validation,mo,tue,788797.9045698792,15.0,7.875555555555556,1.6,14.5,10.625574189459677,0.0,0.0,Sparse,1.7570621468926553,178.38883901445342,0.8206167010997163,0.6734117701237812,-194.81649234809083,440.2761605323035,82.73489432721522,440.2761605323035,440.2761605323035,142.16341139447235,51.0,2089.21
31,8.0,Validation,ev,tue,788797.9045698792,15.0,7.875555555555556,1.6,14.5,10.625574189459677,0.0,0.0,Sparse,1.7570621468926553,105.30454090488726,0.9337206830088827,0.8718343138785744,-124.41409077310891,260.57881696016125,39.97375150417673,260.57881696016125,260.57881696016125,84.1099079277235,59.0,2089.21
32,9.0,Train,af,tue,1702578.426930714,10.0,5.0448571428571425,0.5,9.583333333333334,10.725806270698133,0.0,0.0,Continuous,12.994350282485875,37.64269299279733,0.9713887710502106,0.9435961445224385,-138.9261197391348,117.5914537174051,-5.1900276722369885,138.9261197391348,138.9261197391348,27.35528594548581,175.0,1359.08
33,9.0,Test,af,tue,1702578.426930714,10.0,5.0448571428571425,0.5,9.583333333333334,10.725806270698133,0.0,0.0,Continuous,12.994350282485875,45.71475362709728,0.954186583151146,0.9104720354656589,-140.21228087138803,125.71048978031376,10.032985437150154,140.21228087138803,140.21228087138803,35.15077671153572,237.0,1500.84
34,9.0,Validation,mo,tue,1702578.426930714,10.0,5.0448571428571425,0.5,9.583333333333334,10.725806270698133,0.0,0.0,Continuous,12.994350282485875,180.39260864412768,0.8281441361179729,0.6858227101865836,-178.8539952409744,428.08953623009006,94.79782204319902,428.08953623009006,428.08953623009006,142.38824447302986,51.0,1359.08
35,9.0,Validation,ev,tue,1702578.426930714,10.0,5.0448571428571425,0.5,9.583333333333334,10.725806270698133,0.0,0.0,Continuous,12.994350282485875,95.24275035870207,0.949059879343369,0.9007146545792502,-117.73527985290454,328.3238636519686,39.97312223590314,328.3238636519686,328.3238636519686,73.92715719402058,59.0,1359.08
36,10.0,Train,af,tue,405584.3931080332,10.0,5.171969696969697,1.5666666666666667,8.966666666666667,10.834850789299482,0.0,0.0,Sparse,1.7514124293785311,33.63336018679948,0.9664732120433985,0.934070469597484,-76.0248220219379,67.56343911090721,-6.387950023336285,76.0248220219379,76.0248220219379,26.573820822310292,22.0,1306.66
37,10.0,Test,af,tue,405584.3931080332,10.0,5.171969696969697,1.5666666666666667,8.966666666666667,10.834850789299482,0.0,0.0,Sparse,1.7514124293785311,48.157864980507014,0.9412164384930773,0.8858883840895928,-148.86520247681682,145.02016317101845,5.037489218899292,148.86520247681682,148.86520247681682,36.16348269081138,197.0,1434.4
38,10.0,Validation,mo,tue,405584.3931080332,10.0,5.171969696969697,1.5666666666666667,8.966666666666667,10.834850789299482,0.0,0.0,Sparse,1.7514124293785311,192.50389502774678,0.8355790609793623,0.6981923671471528,-150.29654405882934,435.00943112726986,112.99400904497666,435.00943112726986,435.00943112726986,151.09584917716992,51.0,1306.66
39,10.0,Validation,ev,tue,405584.3931080332,10.0,5.171969696969697,1.5666666666666667,8.966666666666667,10.834850789299482,0.0,0.0,Sparse,1.7514124293785311,117.52857129844588,0.9263315832142989,0.8580902020603095,-148.93459602372695,381.9619442015428,47.50333696389225,381.9619442015428,381.9619442015428,88.0190376544311,59.0,1306.66
40,11.0,Train,af,tue,2074260.1433404058,5.0,2.9063492063492062,0.55,4.833333333333333,10.83024839854905,0.0,0.0,Continuous,8.64406779661017,33.61663754697067,0.8558478624569267,0.7324755636720904,-132.08902629944458,112.83025892688227,-7.0119744087077205,132.08902629944458,132.08902629944458,25.35952456817823,189.0,830.5
41,11.0,Test,af,tue,2074260.1433404058,5.0,2.9063492063492062,0.55,4.833333333333333,10.83024839854905,0.0,0.0,Continuous,8.64406779661017,34.36736480086096,0.8606952427079818,0.7407963008201517,-93.80768633367472,80.79508365850927,-10.59141969337216,93.80768633367472,93.80768633367472,27.30905187985548,219.0,790.57
42,11.0,Validation,mo,tue,2074260.1433404058,5.0,2.9063492063492062,0.55,4.833333333333333,10.83024839854905,0.0,0.0,Continuous,8.64406779661017,151.78662487202638,0.8493965932720277,0.7214745726621263,-187.6672344498134,371.5600123504357,67.82867684183269,371.5600123504357,371.5600123504357,119.34791026739909,51.0,830.5
43,11.0,Validation,ev,tue,2074260.1433404058,5.0,2.9063492063492062,0.55,4.833333333333333,10.83024839854905,0.0,0.0,Continuous,8.64406779661017,90.8043891131149,0.9438290267956572,0.8908132318220373,-150.14144388796126,267.77085019844253,20.79476014491898,267.77085019844253,267.77085019844253,68.89169807175584,59.0,830.5
44,12.0,Train,af,tue,285322.57221865834,5.0,2.846759259259259,0.5,4.266666666666667,11.019156674151052,0.0,0.0,Sparse,1.689265536723164,32.63054131739157,0.8515564808160067,0.7251484400197419,-80.73037550713332,45.65756534681293,-7.8080980818904395,80.73037550713332,80.73037550713332,25.254923597544007,36.0,777.0
45,12.0,Test,af,tue,285322.57221865834,5.0,2.846759259259259,0.5,4.266666666666667,11.019156674151052,0.0,0.0,Sparse,1.689265536723164,39.405812359915025,0.8146786550979296,0.6637013110721713,-138.08095849022993,79.18982805746316,-14.903801824580228,138.08095849022993,138.08095849022993,29.3877686063825,208.0,769.98
46,12.0,Validation,mo,tue,285322.57221865834,5.0,2.846759259259259,0.5,4.266666666666667,11.019156674151052,0.0,0.0,Sparse,1.689265536723164,148.22854563532934,0.8473334359320823,0.7179739516484682,-246.75230547011597,308.6898477115649,65.97700094429128,308.6898477115649,308.6898477115649,119.16111926478762,51.0,777.0
47,12.0,Validation,ev,tue,285322.57221865834,5.0,2.846759259259259,0.5,4.266666666666667,11.019156674151052,0.0,0.0,Sparse,1.689265536723164,98.69341481007599,0.9314643081379987,0.8676257573350007,-216.1739519976034,289.3276640106353,7.8632420389324835,289.3276640106353,289.3276640106353,74.11844122525828,59.0,777.0
48,13.0,Train,af,thu,4383480.260209019,15.0,7.685507246376812,1.5666666666666667,14.183333333333334,10.396094537360527,0.0,0.0,Continuous,15.361581920903955,49.4348846412307,0.9762480305943831,0.9530602172394116,-148.7696965189926,138.48848426878487,-8.215450136190595,148.7696965189926,148.7696965189926,36.434173585126565,138.0,2035.79
49,13.0,Test,af,thu,4383480.260209019,15.0,7.685507246376812,1.5666666666666667,14.183333333333334,10.396094537360527,0.0,0.0,Continuous,15.361581920903955,52.212488921949245,0.9737939092777165,0.9482745777463775,-184.4869823026661,137.8253472809381,-15.601060894129446,184.4869823026661,184.4869823026661,40.53824116319219,219.0,1838.81
50,13.0,Validation,mo,thu,4383480.260209019,15.0,7.685507246376812,1.5666666666666667,14.183333333333334,10.396094537360527,0.0,0.0,Continuous,15.361581920903955,106.47476192228764,0.9261152335019389,0.8576894257243508,-248.6014232385109,267.7844710405725,16.21364093576923,267.7844710405725,267.7844710405725,81.8541469009733,60.0,2035.79
51,13.0,Validation,ev,thu,4383480.260209019,15.0,7.685507246376812,1.5666666666666667,14.183333333333334,10.396094537360527,0.0,0.0,Continuous,15.361581920903955,125.58234511097096,0.8808936854419692,0.7759736850515351,-336.0625414177688,180.15005883584024,-23.21999900113207,336.0625414177688,336.0625414177688,94.31166532535106,98.0,2035.79
52,14.0,Train,af,thu,1729413.270364202,15.0,6.825,1.0333333333333334,14.016666666666667,10.673134616823587,0.0,0.0,Sparse,1.6384180790960452,38.27657267042593,0.9917513027999045,0.9835706466053079,-86.3238696508497,65.52926733932031,-12.401612717250302,86.3238696508497,86.3238696508497,29.06400207815048,16.0,1752.16
53,14.0,Test,af,thu,1729413.270364202,15.0,6.825,1.0333333333333334,14.016666666666667,10.673134616823587,0.0,0.0,Sparse,1.6384180790960452,85.81309364615227,0.9412297154638547,0.8859133772721689,-268.30690589529854,152.8160938827359,-32.361106195678246,268.30690589529854,268.30690589529854,66.97147751088652,179.0,2070.85
54,14.0,Validation,mo,thu,1729413.270364202,15.0,6.825,1.0333333333333334,14.016666666666667,10.673134616823587,0.0,0.0,Sparse,1.6384180790960452,103.33789795092557,0.9191702434499336,0.8448739364438101,-205.46597371447803,259.3020366234582,6.361052740826668,259.3020366234582,259.3020366234582,80.13260370850801,60.0,1752.16
55,14.0,Validation,ev,thu,1729413.270364202,15.0,6.825,1.0333333333333334,14.016666666666667,10.673134616823587,0.0,0.0,Sparse,1.6384180790960452,139.77223870334979,0.8633538231510729,0.745379823949574,-366.54395332498336,184.5131154508831,-23.294402854737775,366.54395332498336,366.54395332498336,107.78180629024038,98.0,1752.16
